unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
Q116::pattern0::L12,216121112.5,39670.75,1.0,27015139.0625,4.034621352645499,1.0,7.0,4004.5,5338.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5424.75,970.5,-1.2878126544927249,5499.5,4873.0,447.6666666666667,643.6875,45.4375,5020.5,418.0,630.25,49.5,4004.5,2.0,0.0,1495.0,3.0,4900.3527367368615,5149.515387087427,-0.40090554102404985,16.874999999999613,517.0376625009483,5149.5,267327.94444444444,0.0
Q117::pattern0::L12,35683330.063200004,15741.789999999999,2.0,4460416.257900001,4.772851486976013,1.0,7.0,1552.54,2126.32,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,1604.2359999999999,419.4200000000001,-0.7986497718741727,2586.46,1964.7644444444445,273.0271604938272,206.25750000000002,88.44250000000002,1946.66,239.76,197.06000000000006,100.32000000000016,1552.54,2.0,0.0,1033.92,2.0,1991.184183210249,1650.0985494701354,0.4495358159757168,115.06899999999996,323.2879974783788,1650.0600000000002,104515.12931358027,0.0
Q118::pattern0::L12,184249221.70000002,36176.75,1.0,23031152.712500002,3.9769100257073156,1.0,7.0,4150.0,4586.8,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4299.5875,309.6999999999998,-0.5997311152600266,5147.25,4512.077777777778,278.7259259259259,489.4125,-38.71249999999998,4386.5,135.60000000000036,527.8499999999999,-47.59999999999991,4150.0,2.0,0.0,997.25,2.0,4524.614430472992,3915.3216436440516,0.9610517821052901,-7.035833333334046,336.5856083203723,3915.3,113289.87172839505,0.0
Q12::pattern0::L12,280553509.57000005,44272.55,2.0,35069188.69625001,4.372140894975865,1.0,7.0,5039.9,5548.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5249.014999999999,319.0,-0.5059687697650794,6434.0,5563.4111111111115,372.10617283950637,255.46249999999998,142.28750000000002,5392.6,163.60000000000036,166.30000000000018,64.34999999999991,5039.9,2.0,0.0,1394.1000000000004,2.0,5583.24387560175,2043.7635215745167,1.0069824784613866,151.0999999999996,470.17973500553654,2043.6999999999998,221068.98320987655,0.0
Q120::pattern0::L12,139354416.20000002,31406.25,2.0,17419302.025000002,4.479692252479904,1.0,7.0,3074.2,4018.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3901.125,217.4000000000001,0.2101536345681665,4577.7,3914.6888888888884,281.92345679012357,187.9375,187.9375,3949.3,148.70000000000027,122.65000000000009,122.65000000000009,3074.2,0.0,0.0,1503.5,0.0,3934.9490495077857,1503.5794707108807,-0.43573437863188585,143.9366666666663,398.7918322033424,1503.5,159034.9254320988,0.0
Q121::pattern0::L12,113769898.38,28521.75,2.0,14221237.2975,4.28053514562698,1.0,7.0,3062.6,3730.7,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3545.3550000000005,281.2999999999997,-0.2976192472911503,3805.3,3548.0444444444447,183.15061728395054,138.3625,87.01249999999999,3559.6,171.0999999999999,92.40000000000009,31.149999999999864,3062.6,2.0,0.0,742.7000000000003,2.0,3555.432437833688,1106.9877771414567,-0.8512261286634537,76.6616666666662,229.08609789097545,1106.9,52480.44024691358,0.0
Q122::pattern0::L12,346508546.03999996,50388.399999999994,1.0,43313568.254999995,4.110992715185618,1.0,7.0,4546.2,6813.8,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4688.66,2106.6000000000004,-1.4865619755565533,7395.4,6108.066666666667,988.5777777777779,1214.45,9.5,6699.0,497.1999999999998,1056.6,-230.0999999999999,4546.2,1.0,0.0,2849.2,2.0,6204.913340249,9715.61445166142,-0.4768512432810735,48.14999999999968,1092.0032763483614,9715.6,1192471.1555555558,0.0
Q124::pattern0::L12,105167345.0,27513.5,2.0,13145918.125,4.115898234000297,1.0,7.0,3156.4,3525.2,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3269.95,233.0,-1.0816955569325106,3610.6,3415.311111111111,124.49876543209868,110.22499999999997,16.974999999999966,3439.6,127.59999999999991,98.09999999999991,27.59999999999991,3156.4,1.0,0.0,454.1999999999998,2.0,3418.371038309849,881.8513741920913,-0.38704715966591724,30.15666666666634,144.60487500960397,881.7999999999997,20910.569876543188,0.0
Q125::pattern0::L12,168628634.5204,32368.829999999998,2.0,21078579.31505,5.245399753025894,1.0,7.0,2385.98,5070.3,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2573.5550000000003,2149.1400000000003,-1.387750293840925,6137.48,4136.011111111111,1139.7254320987656,826.9475,320.55249999999995,4231.8,1239.0599999999995,666.5999999999999,193.03999999999996,2385.98,2.0,0.0,3751.4999999999995,1.0,4328.569619020943,6615.589814022236,0.011823615375271039,412.2313333333334,1276.6859580478447,6615.58,1629927.035476543,0.0
Q126::pattern0::L12,188409128.3825,36703.3,1.0,23551141.0478125,4.147490565178906,1.0,7.0,3934.55,4506.4,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4488.18,323.25,-0.5279191030588826,5516.35,4543.794444444445,423.424691358025,663.0124999999999,64.07499999999993,4414.1,230.95000000000073,666.6000000000004,98.44999999999936,3934.55,2.0,0.0,1581.8000000000002,2.0,4575.406823229554,5304.125190588563,0.9730901463968336,54.43166666666638,536.9167949425294,5304.099999999999,288279.6446913581,0.0
Q127::pattern0::L12,86409070.58999999,24627.35,1.0,10801133.823749999,4.592878155617251,1.0,7.0,2455.0,3168.1,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2542.895,622.5,-0.2766579901509476,4212.9,3048.7666666666664,435.6518518518518,593.8125,89.13749999999999,2953.4,407.8000000000002,540.0500000000002,45.299999999999955,2455.0,2.0,0.0,1757.8999999999996,3.0,3098.5493127160867,4750.53396619544,0.8605860160415951,137.6899999999999,553.1994717600112,4750.5,306029.6555555554,0.0
Q129::pattern0::L12,240114381.53499997,39894.8,3.0,30014297.691874996,4.914866973203267,1.0,7.0,3117.1,5912.05,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4422.88,1623.1999999999998,-0.9654350702655563,6847.9,5036.277777777777,959.2308641975308,1121.05,285.7125,4816.95,720.3999999999996,1133.4250000000004,828.1249999999995,3117.1,3.0,0.0,3730.7999999999997,2.0,5165.208197750707,8968.404211664236,0.1335512865620975,359.89083333333303,1146.8573892044465,8968.4,1315281.8711728393,0.0
Q130::pattern0::L12,108826209.48250002,27671.9,3.0,13603276.185312502,4.507938943962657,1.0,7.0,2981.7,3794.35,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3030.455,609.1999999999998,-1.4923415847766615,3956.8,3460.1277777777777,313.7753086419753,121.88750000000005,121.88750000000005,3402.45,347.14999999999964,110.59999999999991,110.59999999999991,2981.7,0.0,0.0,975.1000000000004,0.0,3477.326710795394,975.138241712516,0.09790500369070426,132.69333333333302,345.422661476818,975.1000000000004,119316.8150617284,0.0
Q131::pattern0::L12,77550835.01640001,22969.75,1.0,9693854.377050001,4.4395007895220235,1.0,7.0,2039.95,3110.71,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2607.4120000000003,448.09000000000015,-0.4682176463790615,3661.27,2897.8799999999997,365.98888888888877,498.10999999999996,114.36000000000001,2766.81,113.07999999999993,582.17,279.22500000000014,2039.95,2.0,0.0,1621.32,1.0,2935.431730813488,3984.9081161339273,0.0986487926347161,100.14833333333331,468.0287938435697,3984.8799999999997,219050.95186666667,0.0
Q133::pattern0::L12,76430968.16999999,23285.6,1.0,9553871.021249998,4.454835528743768,1.0,7.0,2390.7,3050.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3068.7949999999996,529.9000000000001,-0.9406940105350023,3623.6,2888.0333333333333,343.162962962963,453.70000000000005,79.0,3022.7,397.1999999999998,382.35000000000014,29.59999999999991,2390.7,3.0,0.0,1232.9,4.0,2914.160221516083,3629.6130147280337,0.3623708191738134,101.8033333333331,389.34979417256943,3629.6000000000004,151593.2622222222,0.0
Q135::pattern0::L12,163232182.5875,34301.9,1.0,20404022.8234375,4.166324501606456,1.0,7.0,3789.7,4520.85,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4052.9875,453.85000000000036,-0.6201479804560197,4842.85,4247.805555555556,254.81851851851863,486.92500000000007,34.66250000000002,4139.4,117.84999999999945,441.7999999999997,109.95000000000027,3789.7,3.0,0.0,1053.1500000000005,4.0,4258.745023641224,3895.4094203501772,0.5231891716368338,52.72999999999995,305.0526816473623,3895.4000000000005,93057.13858024699,0.0
Q138::pattern0::L12,133556363.88,30819.625,1.0,16694545.485,4.2008941153984045,1.0,7.0,3498.65,4061.3,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4075.9175000000005,320.9500000000003,-1.0859166078088722,4106.3,3846.9000000000005,166.06666666666666,215.46875000000006,75.95625000000001,3854.85,206.45000000000027,246.75,177.32500000000027,3498.65,2.0,0.0,607.6500000000001,2.0,3852.219618176859,1723.8175441183332,-0.3134793281134437,58.50083333333318,202.37681850119762,1723.7500000000005,40956.37666666668,0.0
Q139::pattern0::L12,222742276.0,39904.0,1.0,27842784.5,4.241638277953126,1.0,7.0,4230.0,5280.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4828.4,444.0,0.2796941255073624,5318.0,4964.222222222223,259.3580246913581,304.5,136.0,4894.0,240.0,351.0,164.0,4230.0,3.0,0.0,1088.0,3.0,4974.85093020663,2436.0774701130963,-0.9261555168678895,92.76666666666628,325.02231642279503,2436.0,105639.50617283951,0.0
Q14::pattern0::L12,44346669.7344,17665.17,2.0,5543333.7168,4.274499710037014,1.0,7.0,2001.74,2295.06,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2232.883,159.0,-0.939563517874495,2422.0,2216.0222222222224,103.30864197530857,71.62249999999995,35.74250000000001,2217.12,81.05999999999995,55.82000000000005,49.04000000000008,2001.74,2.0,0.0,420.26,1.0,2219.776508630242,573.089475006783,-0.11687432416765128,45.659999999999954,129.04750630659476,572.9799999999996,16653.25888395061,0.0
Q140::pattern0::L12,199253552.25,37358.75,2.0,24906694.03125,4.29485229792183,1.0,7.0,4228.5,4838.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4280.075,323.0,-0.9279428946135959,5260.0,4692.722222222223,281.9135802469136,247.5625,90.0625,4608.0,230.5,159.5,-59.5,4228.5,2.0,0.0,1031.5,2.0,4705.24001336099,1980.5423682035528,0.5073782376823731,102.19166666666639,342.989399829006,1980.5,117641.72839506173,0.0
Q141::pattern0::L12,264267843.92000002,43516.4,1.0,33033480.490000002,4.037918594450839,1.0,7.0,5069.4,5585.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5332.65,273.0,-0.6798691608384737,5654.4,5415.866666666666,149.0074074074074,287.9000000000001,39.25,5383.4,97.59999999999945,304.5999999999999,12.599999999999909,5069.4,3.0,0.0,585.0,4.0,5418.772348870996,2303.21897632364,-0.3537616731719765,16.313333333333066,177.43172708897862,2303.2000000000007,31482.017777777786,0.0
Q142::pattern0::L12,153972978.88,33131.55,2.0,19246622.36,4.360975910606478,1.0,7.0,3469.5,4469.3,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4434.7,533.3000000000002,-0.8714303064445925,4485.5,4122.6,293.8444444444445,208.76250000000005,125.58749999999998,4081.2,302.5,112.20000000000005,96.20000000000005,3469.5,2.0,0.0,1016.0,3.0,4136.194962093113,1670.1685909943799,-0.4728917683826558,113.8066666666663,335.07910177217025,1670.1000000000004,112278.00444444444,0.0
Q144::pattern0::L12,412651165.0,53759.75,2.0,51581395.625,4.648221466913828,1.0,7.0,5292.5,7343.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5999.75,1357.0,-1.1744371790146468,8121.5,6709.555555555556,783.9382716049382,578.3125,333.4375,6804.0,818.0,692.25,578.0,5292.5,1.0,0.0,2829.0,2.0,6771.272365253405,4626.511322889126,0.1638833231372057,329.11666666666616,912.1368819196078,4626.5,831993.6913580246,0.0
Q145::pattern0::L12,183659579.86,35752.100000000006,1.0,22957447.4825,4.402085490429043,1.0,7.0,3556.8,4913.3,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4372.110000000001,915.7000000000003,-1.0840094086556753,5368.6,4481.688888888889,466.2987654320989,628.1750000000002,146.37500000000006,4459.2,461.5999999999999,626.0500000000004,117.15000000000032,3556.8,2.0,0.0,1811.8000000000002,2.0,4517.3687014062125,5025.407079965203,0.0002557490164122901,136.2866666666662,566.6433513722023,5025.4000000000015,321084.68765432114,0.0
Q147::pattern0::L12,79328771.4075,23410.65,1.0,9916096.4259375,4.561011337411088,1.0,7.0,2015.55,3404.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3342.0825000000004,929.3000000000002,-1.1112213881914872,3411.9,2927.927777777778,429.4246913580247,466.6125,116.375,2988.2,418.0,446.7499999999999,-2.8500000000001364,2015.55,3.0,0.0,1396.3500000000001,2.0,2968.8900171893647,3733.245172531784,-0.5292190438179247,130.07249999999988,491.47417255024766,3732.9,241546.8622839506,0.0
Q148::pattern0::L12,201798482.64,37893.1,1.0,25224810.33,4.247275700130111,1.0,7.0,4131.8,4968.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4987.07,359.60000000000036,-0.64981282688843,5138.0,4725.333333333333,251.80740740740748,327.1250000000001,125.77499999999998,4796.0,184.0,226.70000000000027,171.0,4131.8,3.0,0.0,1006.1999999999998,3.0,4735.193092859748,2617.0191494847336,-0.6391090644494687,88.93666666666631,305.415316504519,2617.000000000001,93278.51555555554,0.0
Q149::pattern0::L12,186179207.5,35907.75,3.0,23272400.9375,4.811646720807961,1.0,7.0,3364.5,4980.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3478.275,1109.0,-1.210648525845135,5640.0,4490.0,627.0,284.4375,284.4375,4500.0,629.0,315.25,315.25,3364.5,0.0,0.0,2275.5,0.0,4548.250060310132,2275.5156547786028,-0.0016443723261010809,280.5083333333331,725.5884585018639,2275.5,526478.6111111111,0.0
Q15::pattern0::L12,52019152.60920001,19144.87,3.0,6502394.076150001,4.386299432698679,1.0,7.0,2158.62,2532.96,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2185.3599999999997,304.0,-1.3838946843295878,2693.42,2397.153333333333,167.31407407407409,67.72250000000003,65.97750000000002,2458.12,175.5999999999999,58.01999999999998,58.01999999999998,2158.62,1.0,0.0,534.8000000000002,0.0,2404.1434743930463,541.933358530445,0.06090381334341491,69.70799999999993,183.19864070335117,541.7800000000002,33561.74195555556,0.0
Q151::pattern0::L12,152050313.96750003,32821.825,3.0,19006289.245937504,4.389038522884232,1.0,7.0,3555.15,4464.85,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4487.907499999999,565.6000000000004,-1.2639939997841925,4537.0,4095.005555555556,302.09506172839514,294.40624999999994,119.51875000000001,4075.4,389.4500000000003,316.52499999999986,142.5,3555.15,3.0,0.0,981.8499999999999,3.0,4110.2894459784975,2355.276940606099,-0.23321838274007953,121.36333333333317,354.13109111084566,2355.2499999999995,125408.82969135807,0.0
Q152::pattern0::L12,261805184.0,42815.0,3.0,32725648.0,4.533022554664158,1.0,7.0,4560.0,5816.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4825.5,996.0,-1.3558824493259372,6330.0,5362.222222222223,529.5802469135803,268.75,221.25,5254.0,512.0,235.0,235.0,4560.0,2.0,0.0,1770.0,2.0,5393.465016933816,2150.0350400620996,0.18551279889606875,215.69999999999965,579.687612766619,2150.0,336037.72839506174,0.0
Q153::pattern0::L12,66584700.0,21635.0,1.0,8323087.5,4.466665765558754,1.0,7.0,2240.0,2890.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2297.0,470.0,-0.9926452910650356,3380.0,2694.4444444444443,329.3827160493827,521.25,68.75,2500.0,260.0,530.0,-50.0,2240.0,3.0,0.0,1140.0,4.0,2719.9816175849423,4170.0107578081,0.5851127322147655,93.3333333333332,371.84558058751907,4170.0,138269.13580246913,0.0
Q154::pattern0::L12,522163000.0,61065.0,1.0,65270375.0,3.9850201948433726,1.0,7.0,7170.0,7790.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,7725.0,340.0,-0.9311379365705315,7910.0,7613.333333333333,205.18518518518522,371.25,-26.25,7690.0,170.0,400.0,110.0,7170.0,2.0,0.0,740.0,3.0,7616.962065752403,2970.017080797279,-0.5198642631370509,-8.833333333333846,235.0886357667394,2970.0,55266.666666666664,0.0
