unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
M1010::pattern0::L12,187074777.66120002,36408.47,1.0,23384347.207650002,4.073706931037876,1.0,7.0,4161.72,4711.36,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4469.349,270.53999999999996,-0.7433604923653983,4845.34,4554.566666666667,176.90962962962962,284.72249999999997,32.182500000000005,4500.54,158.57999999999993,289.0899999999997,113.13999999999987,4161.72,2.0,0.0,683.6199999999999,3.0,4559.176066659414,2277.817094170047,-0.27903149677015426,24.515999999999664,204.9606930337836,2277.7799999999997,42008.88568888887,0.0
M1011::pattern0::L12,331916517.105,48378.0,1.0,41489564.638125,4.033236193376933,1.0,7.0,5312.25,6335.6,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5946.895,443.8000000000002,-0.31050627314669965,6466.15,6062.522222222223,295.5024691358025,465.6874999999999,35.91250000000002,6041.05,287.3000000000002,479.8250000000003,156.19999999999982,5312.25,2.0,0.0,1153.8999999999996,3.0,6072.858718236961,3725.5375600160796,-0.7023036567183449,13.600833333332886,354.1713098606309,3725.499999999999,125437.31672839505,0.0
M1013::pattern0::L12,182969128.78120002,36074.770000000004,3.0,22871141.097650003,4.078963617527399,1.0,7.0,4406.08,4573.04,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4415.445,140.3199999999997,-1.700683896975578,4593.38,4508.277777777777,69.81135802469129,31.64250000000004,23.412500000000023,4541.58,51.80000000000018,19.36999999999989,17.960000000000036,4406.08,2.0,0.0,187.30000000000018,2.0,4508.869392421022,253.33581784465136,-0.2244251507265883,26.752333333332874,73.03886846175007,253.14000000000033,5334.676306172829,0.0
M1016::pattern0::L12,254327285.0,42680.5,1.0,31790910.625,3.993719895212973,1.0,7.0,5029.0,5433.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5189.0,271.0,-1.105657481598175,5669.0,5312.111111111111,176.98765432098764,318.625,-8.375,5332.0,166.0,300.5,-130.5,5029.0,2.0,0.0,640.0,3.0,5315.880662902641,2549.016967052309,0.215304270622406,-2.366666666667423,200.15685207381426,2549.0,40062.765432098764,0.0
M1017::pattern0::L12,349271437.0,49465.5,3.0,43658929.625,4.308281003235887,1.0,7.0,5704.0,6409.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5773.6,550.0,-0.2183198108984592,7096.0,6215.888888888889,341.67901234567904,262.125,154.625,6299.0,323.0,177.0,136.0,5704.0,3.0,0.0,1392.0,2.0,6229.601708331315,2097.0239047323603,0.691626636040797,142.24999999999943,413.11350187581473,2097.0,170662.76543209876,0.0
M1018::pattern0::L12,385455723.25,52348.0,1.0,48181965.40625,4.018780786127555,1.0,7.0,6411.5,6587.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,6426.05,111.5,-0.9991231596188253,6702.5,6543.722222222223,77.5802469135803,96.625,10.5,6528.5,59.0,71.5,-39.0,6411.5,2.0,0.0,291.0,1.0,6544.342113187883,773.1419209647213,0.2886188297900641,9.283333333332935,90.07315271214932,773.0,8113.172839506174,0.0
M1019::pattern0::L12,350245435.95,50073.75,1.0,43780679.49375,4.075954257927283,1.0,7.0,6005.4,6288.3,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,6105.75,172.19999999999982,0.9462297996743785,6674.4,6235.5666666666675,139.47407407407405,160.3124999999999,10.237500000000068,6177.3,91.19999999999982,107.55000000000018,40.5,6005.4,1.0,0.0,669.0,2.0,6238.281778663096,1282.5853094838412,1.2134186193667638,35.229999999999606,184.0323220403294,1282.499999999999,33867.895555555515,0.0
M102::pattern0::L12,301091100.0,46737.5,1.0,37636387.5,4.225080133554263,1.0,7.0,4525.0,6310.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4636.25,1010.0,-1.1264061604762137,6750.0,5738.888888888889,637.9012345679013,858.125,96.875,6015.0,485.0,900.0,367.5,4525.0,1.0,0.0,2225.0,2.0,5783.992277542102,6865.039661205993,-0.4120630398436669,102.41666666666634,720.9167688813466,6865.0,519720.9876543209,0.0
M1020::pattern0::L12,89440633.64,25226.100000000002,1.0,11180079.205,4.066476648006896,1.0,7.0,3031.8,3202.6,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,3209.62,84.59999999999991,-0.7814041797298921,3241.0,3151.7999999999997,52.977777777777796,69.32499999999993,15.625,3160.8,42.80000000000018,47.299999999999955,23.700000000000045,3031.8,1.0,0.0,209.19999999999982,2.0,3152.435278038587,554.7023160325493,-0.4907176523328758,15.786666666666397,63.28461283931678,554.5999999999995,4004.942222222218,0.0
M1022::pattern0::L12,280376525.75,43923.25,1.0,35047065.71875,4.2419857709860365,1.0,7.0,4158.0,6089.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5603.275,691.5,-0.4045583990775454,6381.5,5539.833333333333,539.0000000000001,1086.5625,38.5625,5707.0,382.5,1026.25,87.5,4158.0,4.0,0.0,2223.5,3.0,5581.482536526972,8692.504318807973,-0.8485088271187325,104.99166666666619,680.5835323047748,8692.5,463193.94444444444,0.0
M1023::pattern0::L12,249200212.90750003,42143.475000000006,3.0,31150026.613437504,4.068820528551738,1.0,7.0,5111.95,5327.45,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5333.965,122.59999999999945,-1.0878103273287194,5345.65,5261.427777777779,72.85802469135787,34.06874999999991,24.356250000000045,5306.8,38.849999999999454,23.875,19.84999999999991,5111.95,0.0,0.0,233.69999999999982,1.0,5262.025517353349,272.7809394510449,-0.5896810252533528,27.285833333332967,79.31131385983238,272.5499999999993,6290.28450617284,0.0
M1024::pattern0::L12,265484156.19999996,43484.9,3.0,33185519.524999995,4.067061057860597,1.0,7.0,5294.6,5503.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5512.34,122.60000000000036,-1.1086885264757276,5523.8,5430.644444444445,68.52839506172829,37.674999999999955,19.625,5458.2,49.0,38.09999999999991,24.0,5294.6,1.0,0.0,229.19999999999982,1.0,5431.228183180833,301.6284387671763,-0.5684726320109854,27.42333333333277,79.62723028254301,301.39999999999964,6340.495802469134,0.0
M1025::pattern0::L12,548751353.14,62544.5,3.0,68593919.1425,4.069411758717399,1.0,7.0,7567.7,7904.2,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,7919.2,184.69999999999982,-0.9027792859187636,7937.7,7807.533333333332,111.45185185185184,56.500000000000114,38.89999999999998,7878.9,58.80000000000018,29.40000000000009,18.59999999999991,7567.7,1.0,0.0,370.0,2.0,7808.480810702625,452.1527893173543,-0.6403859570188444,40.859999999999395,121.63806969859387,452.0000000000009,14795.819999999978,0.0
M1026::pattern0::L12,432402825.25,55362.25,1.0,54050353.15625,4.023800938382051,1.0,7.0,6612.5,7082.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,6854.825,242.0,-0.6863898684581966,7151.0,6929.5,135.0,219.4375,-31.0625,6908.0,108.0,215.75,8.0,6612.5,3.0,0.0,538.5,3.0,6931.432634103221,1755.534532809946,-0.3197254095072828,12.866666666666095,163.67073993573533,1755.5,26788.11111111111,0.0
M1028::pattern0::L12,505137952.03999996,59910.0,2.0,63142244.004999995,4.090360651017538,1.0,7.0,6971.2,7600.4,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,7539.13,274.7999999999993,-0.3459626939625102,8003.8,7486.377777777779,212.7358024691356,283.55000000000007,-6.199999999999932,7492.2,166.59999999999945,269.49999999999955,-40.499999999999545,6971.2,2.0,0.0,1032.6000000000004,2.0,7491.758079086348,2268.4194081937476,0.07186922920649368,50.596666666665826,283.8782907349861,2268.4000000000005,80586.88395061728,0.0
M103::pattern0::L12,290957500.0,45150.0,1.0,36369687.5,3.9170583332617306,1.0,7.0,4250.0,6050.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.9298966940476158,5975.0,700.0,0.14235601026272482,6550.0,5650.0,511.1111111111111,775.0,-87.5,5900.0,350.0,725.0,-75.0,4250.0,2.0,0.0,2300.0,3.0,5685.825455561498,6200.011053254024,-0.8362254786947297,-32.50000000000054,637.2684764768387,6200.0,406111.1111111111,0.0
M1030::pattern0::L12,476235309.5,58226.25,1.0,59529413.6875,3.9862514793225343,1.0,7.0,7196.0,7277.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,7208.25,74.0,0.21918925302229164,7441.0,7273.888888888889,54.87654320987652,92.1875,9.3125,7262.0,59.0,64.25,15.5,7196.0,2.0,0.0,245.0,2.0,7274.272086531331,737.6595072532785,1.0329724348227418,-7.400000000000524,74.66472385038547,737.5,5574.820987654321,0.0
M1032::pattern0::L12,330985009.0,48362.5,1.0,41373126.125,4.053557945278422,1.0,7.0,5601.0,6191.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,6082.65,146.0,0.2723247179443651,6342.0,6060.777777777777,146.41975308641972,252.375,-25.875,6059.0,132.0,206.0,-7.0,5601.0,2.0,0.0,741.0,2.0,6064.331134685103,2019.4646595188262,-0.8156818058553604,25.116666666666255,207.56887894425032,2019.0,43084.83950617284,0.0
M1034::pattern0::L12,331211711.32,48467.2,2.0,41401463.915,4.152448739323763,1.0,7.0,5458.2,6240.8,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5938.75,350.0,0.030645332784534407,6831.2,6055.044444444446,275.1160493827162,407.1,-9.850000000000023,6024.6,216.19999999999982,412.7000000000003,-18.0,5458.2,2.0,0.0,1373.0,2.0,6066.407607289324,3256.8111333769193,0.4780814771620816,68.7333333333329,371.1307499793663,3256.8,137738.03358024693,0.0
M1037::pattern0::L12,239938586.64,41275.1,3.0,29992323.33,4.094673370374072,1.0,7.0,5040.0,5237.8,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5054.65,164.80000000000018,-1.2052989903176312,5333.0,5162.4,87.20000000000002,43.674999999999955,36.625,5133.4,88.59999999999945,30.59999999999991,28.300000000000182,5040.0,1.0,0.0,293.0,1.0,5163.317050114199,349.5978406391628,0.25817993819329577,36.59666666666637,97.30981451015104,349.39999999999964,9469.200000000003,0.0
M1038::pattern0::L12,308489721.75,46915.0,1.0,38561215.21875,3.983664071621537,1.0,7.0,5712.0,5924.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5920.05,91.5,-0.7439312828019071,5931.0,5854.166666666667,60.925925925925895,81.375,-15.125,5864.0,60.5,76.0,-3.25,5712.0,2.0,0.0,219.0,3.0,5854.625158795395,651.744612490877,-0.7151585734576418,-7.250000000000593,73.2692902169039,651.0,5368.388888888889,0.0
M1039::pattern0::L12,308370186.25,46654.25,3.0,38546273.28125,4.187623875717654,1.0,7.0,5620.5,6018.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5656.625,328.5,-0.20941861573636933,6343.0,5849.055555555556,194.39506172839506,94.1875,88.9375,5715.5,95.0,46.25,46.25,5620.5,2.0,0.0,722.5,1.0,5853.490755760854,753.8246935210171,0.939915175152653,81.41666666666646,227.8225972164946,753.5,51903.13580246913,0.0
M1040::pattern0::L12,193848473.7,37141.399999999994,2.0,24231059.2125,4.042570515632592,1.0,7.0,4548.7,4663.9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4618.09,43.099999999999454,0.43605683954665775,4702.9,4640.8,31.11111111111101,19.350000000000023,19.274999999999977,4642.2,21.699999999999818,11.349999999999909,11.349999999999909,4548.7,1.0,0.0,154.19999999999982,1.0,4640.982579152824,155.91242167672107,-0.7988850003668021,14.846666666666291,41.1662483109646,154.80000000000018,1694.6599999999953,0.0
M1041::pattern0::L12,166134362.16,34338.0,2.0,20766795.27,4.006889296742222,1.0,7.0,4242.2,4317.4,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,4247.52,44.79999999999927,-0.9911292766377184,4348.6,4296.311111111111,28.18765432098755,24.25,-4.9500000000000455,4309.0,16.199999999999818,16.09999999999991,2.699999999999818,4242.2,1.0,0.0,106.40000000000055,1.0,4296.437311695975,194.5398272180032,-0.29200462717409764,2.249999999999856,32.93037923473109,194.0,1084.4098765432088,0.0
M1044::pattern0::L12,188088860.0,36576.0,3.0,23511107.5,3.918862860883946,1.0,7.0,4456.0,4648.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.9298966940476158,4655.5,150.0,-1.5005906429135394,4666.0,4570.888888888889,67.20987654320986,31.0,-21.5,4570.0,78.0,31.0,-30.0,4456.0,1.0,0.0,210.0,1.0,4571.516402926082,249.12282023066695,-0.21417425361128334,-27.86666666666685,75.74290497677644,248.0,5736.987654320987,0.0
M1046::pattern0::L12,350681936.90999997,49919.35,3.0,43835242.113749996,4.098687676281377,1.0,7.0,6073.3,6341.7,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,6090.955,205.94999999999982,-1.3314193575023294,6426.4,6241.022222222223,103.74691358024685,44.13749999999993,44.13749999999993,6237.2,104.5,44.57499999999982,44.57499999999982,6073.3,0.0,0.0,353.09999999999945,0.0,6242.167865146424,353.20256860103484,0.05839216912029188,46.19083333333269,119.58795254983544,353.09999999999945,14301.27839506169,0.0
M1048::pattern0::L12,279859768.7,44202.4,1.0,34982471.0875,3.8608049986929047,1.0,7.0,4911.8,5704.8,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5342.09,326.10000000000036,0.05644777839924631,6141.2,5566.933333333333,244.8740740740741,389.3000000000002,-60.299999999999955,5595.6,216.90000000000055,329.10000000000036,-189.0,4911.8,3.0,0.0,1229.3999999999996,2.0,5576.336598122064,3114.4163890378322,-0.2799084041931023,-56.86166666666721,323.702205395295,3114.4000000000015,104783.11777777775,0.0
M1049::pattern0::L12,287003936.56,45127.950000000004,2.0,35875492.07,3.9382487544860036,1.0,7.0,5453.9,5750.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5761.13,174.69999999999982,-1.25545072705494,5777.3,5645.933333333334,98.47407407407394,90.03750000000014,-9.487499999999955,5647.5,102.5,55.69999999999982,26.950000000000273,5453.9,2.0,0.0,323.40000000000055,2.0,5647.0635098646135,720.5457799037526,-0.3512361288191063,-26.12166666666702,112.97380227291639,720.3000000000011,12763.080000000009,0.0
M105::pattern0::L12,142457875.0,31670.0,1.0,17807234.375,4.115339885562662,1.0,7.0,3640.0,4205.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.9298966940476158,4233.75,380.0,-1.2965356508589545,4265.0,3972.777777777778,186.41975308641975,228.75,45.0,3905.0,135.0,235.0,30.0,3640.0,2.0,0.0,625.0,2.0,3978.5239446027945,1831.020660323602,0.14832331789731618,33.91666666666626,213.75103782868402,1830.0,45689.5061728395,0.0
M1052::pattern0::L12,76414325.0,23442.5,1.0,9551790.625,3.945959412714828,1.0,7.0,2605.0,2915.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2867.5,100.0,0.7079990048630926,3355.0,2907.222222222222,138.5185185185185,181.875,29.375,2860.0,55.0,165.0,20.0,2605.0,2.0,0.0,750.0,2.0,2913.8429188196737,1455.0736313741338,0.9468541676540534,-9.750000000000108,196.3148139413822,1455.0,38539.50617283951,0.0
M1053::pattern0::L12,157472300.0,33680.0,1.0,19684037.5,3.888791235029907,3830.0,3830.0,3830.0,3830.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.8597933880952318,4216.0,410.0,-0.03923859846389233,4920.0,4167.777777777777,267.40740740740756,462.5,0.0,4220.0,180.0,570.0,-15.0,3640.0,1.0,0.0,1280.0,2.0,4182.932251689265,3700.0800039229334,0.5301634614113068,-34.16666666666711,355.7395357335906,3700.0,126550.61728395062,0.0
M1054::pattern0::L12,220976175.0,39735.0,3.0,27622021.875,3.752087640217322,1.0,7.0,4500.0,5090.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,5052.75,460.0,-0.9900254201123291,5505.0,4945.0,266.6666666666667,271.25,-67.5,5040.0,205.0,305.0,-62.5,4500.0,1.0,0.0,1005.0,2.0,4955.089134751597,2170.026809776895,0.09300718719848773,-92.75000000000048,316.04324598594627,2170.0,99883.33333333333,0.0
M1056::pattern0::L12,107071034.65,26351.5,1.0,13383879.33125,3.611735380106369,1.0,7.0,2291.2,3894.1,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,2407.915,1440.6999999999998,-1.299632104026792,4625.5,3341.811111111111,731.2567901234569,1107.825,-42.32499999999999,3291.7,838.2999999999997,1006.7,-44.59999999999991,2291.2,2.0,0.0,2334.3,2.0,3449.1711508386734,8862.608438080271,0.22217911008961636,-106.45500000000037,853.8618889680572,8862.6,729080.1254320988,0.0
M1058::pattern0::L12,14410875.0,10127.5,1.0,1801359.375,3.77078074717878,1.0,7.0,1080.0,1350.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.9298966940476158,1221.75,145.0,-0.19734499266354977,1485.0,1260.5555555555557,89.62962962962966,139.375,3.125,1230.0,30.0,137.5,-42.5,1080.0,2.0,0.0,405.0,2.0,1265.388609611029,1115.0410342782527,0.5175963734867091,-21.166666666666757,110.48993027130584,1115.0,12208.024691358027,0.0
